game_id,week,game_date,day_of_week,posteam,defteam,desc,play_type,yards_gained,touchdown
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"16-J.Karty kicks 56 yards from LA 35 to PHI 9. 18-J.Metchie MUFFS catch, and recovers at PHI 8. 18-J.Metchie to PHI 21 for 13 yards (51-T.Reeder; 2-J.McCollough).",kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(14:00) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown ran ob at PHI 29 for 8 yards.,pass,8.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(13:35) (No Huddle, Shotgun) 26-S.Barkley left tackle to PHI 32 for 3 yards (55-B.Fiske).",run,3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(13:05) (No Huddle, Shotgun) 26-S.Barkley right guard to PHI 39 for 7 yards (0-B.Young).",run,7.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(12:40) (No Huddle, Shotgun) 1-J.Hurts left tackle to PHI 42 for 3 yards (91-K.Turner). PENALTY on PHI-69-L.Dickerson, Offensive Holding, 10 yards, enforced at PHI 39 - No Play. Penalty on PHI-51-C.Jurgens, Offensive Holding, declined.",no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(12:22) (Shotgun) 1-J.Hurts pass deep right to 11-A.Brown to LA 33 for 38 yards (14-C.Durant).,pass,38.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(11:43) (No Huddle, Shotgun) 1-J.Hurts pass deep middle to 88-D.Goedert for 33 yards, TOUCHDOWN.",pass,33.0,1.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"4-J.Elliott extra point is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",extra_point,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,4-J.Elliott kicks 53 yards from PHI 35 to LA 12. 22-B.Corum to LA 31 for 19 yards (7-K.Ringo; 21-S.Brown).,kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(11:33) 9-M.Stafford pass short right to 12-P.Nacua to LA 43 for 12 yards (8-A.Jackson).,pass,12.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(10:54) 23-K.Williams right guard to LA 49 for 6 yards (53-Z.Baun; 33-C.DeJean).,run,6.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(10:11) 23-K.Williams left guard to PHI 49 for 2 yards (58-J.Hunt; 97-M.Ojomo).,run,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(9:27) (Shotgun) 9-M.Stafford sacked at PHI 49 for 0 yards (90-J.Davis).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(8:50) 42-E.Evans punts 36 yards to PHI 13, Center-47-A.Ward, fair catch by 2-J.Dotson.",punt,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(8:43) (Shotgun) 1-J.Hurts pass incomplete short right.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(8:37) (Shotgun) 1-J.Hurts pass incomplete short right to 11-A.Brown (1-E.Forbes).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(8:33) (Shotgun) 1-J.Hurts pass short left to 6-D.Smith to PHI 29 for 16 yards (26-K.Kinchens).,pass,16.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(7:54) (No Huddle, Shotgun) 1-J.Hurts pass short right to 2-J.Dotson to PHI 36 for 7 yards (37-Q.Lake).",pass,7.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(7:23) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short middle to 6-D.Smith. PENALTY on LA-26-K.Kinchens, Unnecessary Roughness, 15 yards, enforced at PHI 36 - No Play.",no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(7:19) (Shotgun) 26-S.Barkley right end to LA 40 for 9 yards (1-E.Forbes).,run,9.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(6:45) (No Huddle, Shotgun) 1-J.Hurts pass short left to 18-J.Metchie pushed ob at LA 32 for 8 yards (14-C.Durant).",pass,8.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(6:11) (No Huddle, Shotgun) 26-S.Barkley right tackle to LA 20 for 12 yards (3-K.Curl; 26-K.Kinchens).",run,12.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(5:43) (No Huddle, Shotgun) 26-S.Barkley up the middle to LA 20 for no gain (8-J.Verse).",run,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(5:10) (No Huddle, Shotgun) 1-J.Hurts pass short middle to 11-A.Brown to LA 14 for 6 yards (3-K.Curl).",pass,6.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(4:33) (No Huddle, Shotgun) 1-J.Hurts pass short left to 6-D.Smith to LA 11 for 3 yards (14-C.Durant; 0-B.Young).",pass,3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(3:47) 1-J.Hurts up the middle to LA 10 for 1 yard (53-N.Landman; 37-Q.Lake).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(3:05) (No Huddle, Shotgun) 26-S.Barkley right guard to LA 9 for 1 yard (91-K.Turner).",run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(2:19) (Shotgun) 1-J.Hurts pass short right to 11-A.Brown for 9 yards, TOUCHDOWN.",pass,9.0,1.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"4-J.Elliott extra point is GOOD, Center-47-C.Hughlett, Holder-10-B.Mann.",extra_point,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,4-J.Elliott kicks 62 yards from PHI 35 to LA 3. 22-B.Corum to LA 30 for 27 yards (37-T.Bigsby). LA-69-K.Dotson was injured during the play.,kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(2:11) 23-K.Williams left guard to LA 34 for 4 yards (0-J.Uche).,run,4.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,,,Timeout #1 by LA at 01:31.,no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(1:31) 9-M.Stafford pass short right to 88-J.Whittington pushed ob at LA 32 for -2 yards (33-C.DeJean) [98-J.Carter].,pass,-2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(:53) (Shotgun) 9-M.Stafford pass incomplete short left to 12-P.Nacua (27-Q.Mitchell, 98-J.Carter) [98-J.Carter]. Los Angeles Rams challenged the incomplete pass ruling, and the play was REVERSED. (Shotgun) 9-M.Stafford pass short left to 12-P.Nacua to LA 40 for 8 yards (27-Q.Mitchell) [98-J.Carter].",pass,8.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(:40) 9-M.Stafford pass short left to 12-P.Nacua to PHI 40 for 20 yards (30-J.Campbell). PENALTY on LA-12-P.Nacua, Taunting, 15 yards, enforced between downs.",pass,20.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(:18) 12-P.Nacua left end to PHI 49 for 6 yards (53-Z.Baun; 30-J.Campbell).,run,6.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,END QUARTER 3,,,
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(15:00) 9-M.Stafford pass short right to 87-D.Allen to PHI 46 for 3 yards (3-N.Smith).,pass,3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(14:19) 9-M.Stafford pass incomplete deep right to 17-D.Adams [58-J.Hunt].,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,,,Timeout #2 by LA at 14:13.,no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(14:13) 23-K.Williams right guard to PHI 47 for -1 yards (90-J.Davis, 98-J.Carter).",run,-1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(14:07) 26-S.Barkley right end to PHI 47 for no gain (37-Q.Lake; 26-K.Kinchens).,run,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(13:29) (No Huddle, Shotgun) 1-J.Hurts pass short right to 6-D.Smith pushed ob at LA 47 for 6 yards (37-Q.Lake).",pass,6.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(12:51) (No Huddle, Shotgun) 1-J.Hurts sacked at 50 for -3 yards (0-B.Young). Penalty on PHI-51-C.Jurgens, Offensive Holding, declined.",pass,-3.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(12:24) (Shotgun) 1-J.Hurts pass incomplete deep right to 11-A.Brown (26-K.Kinchens).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(12:18) 22-B.Corum right end pushed ob at PHI 38 for 12 yards (27-Q.Mitchell). ** Injury Update: LA-69-K.Dotson has returned to the game.,run,12.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(11:41) 22-B.Corum left guard to PHI 37 for 1 yard (58-J.Hunt; 90-J.Davis).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(10:55) (Shotgun) 9-M.Stafford pass short middle to 12-P.Nacua to PHI 26 for 11 yards (33-C.DeJean).,pass,11.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(10:15) 88-J.Whittington right end to PHI 25 for 1 yard (32-R.Blankenship).,run,1.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(9:33) (Shotgun) 9-M.Stafford pass short right to 12-P.Nacua to PHI 18 for 7 yards (30-J.Campbell).,pass,7.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(8:52) (Shotgun) 9-M.Stafford pass incomplete deep right to 17-D.Adams (32-R.Blankenship) [94-B.Young].,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(8:46) 16-J.Karty 36 yard field goal is BLOCKED (98-J.Carter), Center-47-A.Ward, Holder-42-E.Evans, recovered by LA-16-J.Karty at PHI 24. PENALTY on PHI-98-J.Carter, Taunting, 9 yards, enforced between downs. Incomplete Pass by 16-J.Karty after Blocked Kick Recovery.",field_goal,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(8:42) (Shotgun) 1-J.Hurts pass incomplete short middle to 88-D.Goedert (37-Q.Lake).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(8:37) (Shotgun) 1-J.Hurts pass incomplete short middle to 6-D.Smith (37-Q.Lake).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(8:32) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown to PHI 34 for 25 yards (31-D.Williams).,pass,25.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(7:54) (No Huddle, Shotgun) 1-J.Hurts left end pushed ob at PHI 45 for 11 yards (31-D.Williams).",run,11.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(7:24) (Shotgun) 26-S.Barkley right guard to PHI 47 for 2 yards (0-B.Young; 90-T.Davis).,run,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(6:49) (No Huddle, Shotgun) 1-J.Hurts pass short right to 6-D.Smith to LA 48 for 5 yards (26-K.Kinchens).",pass,5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(6:07) (No Huddle, Shotgun) 1-J.Hurts pass short left to 6-D.Smith to LA 38 for 10 yards (3-K.Curl).",pass,10.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(5:34) (No Huddle, Shotgun) 26-S.Barkley left guard to LA 38 for no gain (95-P.Ford).",run,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(4:54) (No Huddle, Shotgun) 1-J.Hurts pass incomplete short middle to 26-S.Barkley.",pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,,,Timeout #1 by PHI at 04:48.,no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(4:48) (Shotgun) 1-J.Hurts pass short left to 11-A.Brown ran ob at LA 15 for 23 yards (2-J.McCollough).,pass,23.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(4:40) (No Huddle, Shotgun) 1-J.Hurts left tackle to LA 13 for 2 yards (48-O.Speights).",run,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(4:02) (No Huddle, Shotgun) 1-J.Hurts right guard to LA 8 for 5 yards (48-O.Speights).",run,5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(3:20) (No Huddle, Shotgun) 26-S.Barkley left tackle to LA 4 for 4 yards (26-K.Kinchens).",run,4.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(2:38) (No Huddle, Shotgun) 26-S.Barkley right guard to LA 9 for -5 yards (0-B.Young).",run,-5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(2:00) (Shotgun) 1-J.Hurts pass short right to 26-S.Barkley ran ob at LA 4 for 5 yards.,pass,5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,(1:55) (Shotgun) 1-J.Hurts pass incomplete short left to 11-A.Brown.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,"(1:51) (Shotgun) 1-J.Hurts pass short right to 6-D.Smith for 4 yards, TOUCHDOWN.",pass,4.0,1.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,TWO-POINT CONVERSION ATTEMPT. 1-J.Hurts pass to 6-D.Smith is incomplete. ATTEMPT FAILS.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,4-J.Elliott kicks 56 yards from PHI 35 to LA 9. 22-B.Corum to LA 30 for 21 yards (54-J.Trotter).,kickoff,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(1:44) (Shotgun) 9-M.Stafford pass incomplete short right to 12-P.Nacua.,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(1:41) (No Huddle, Shotgun) 9-M.Stafford pass short right to 12-P.Nacua to LA 39 for 9 yards (23-J.Bennett).",pass,9.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(1:23) (No Huddle, Shotgun) 23-K.Williams right guard to LA 44 for 5 yards (3-N.Smith).",run,5.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(1:06) (No Huddle, Shotgun) 9-M.Stafford pass short middle to 12-P.Nacua to PHI 44 for 12 yards (23-J.Bennett).",pass,12.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(:46) (No Huddle, Shotgun) 9-M.Stafford pass incomplete deep right to 12-P.Nacua.",pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(:41) (Shotgun) 9-M.Stafford pass short middle to 88-J.Whittington to PHI 35 for 9 yards (23-J.Bennett, 32-R.Blankenship).",pass,9.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(:22) (No Huddle, Shotgun) 23-K.Williams up the middle to PHI 33 for 2 yards (53-Z.Baun; 98-J.Carter).",run,2.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,,,Timeout #2 by PHI at 00:18.,no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(:18) (Shotgun) 9-M.Stafford pass incomplete deep right to 12-P.Nacua (23-J.Bennett).,pass,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,(:13) 23-K.Williams right guard to PHI 26 for 7 yards (24-A.Mukuba; 33-C.DeJean).,run,7.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,,,Timeout #3 by LA at 00:03.,no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,,,Timeout #3 by PHI at 00:03.,no_play,0.0,0.0
2025_03_LA_PHI,3,2025-09-21,Sunday,LA,PHI,"(:03) 16-J.Karty 44 yard field goal is BLOCKED (90-J.Davis), Center-47-A.Ward, Holder-42-E.Evans, RECOVERED by PHI-90-J.Davis at PHI 39. 90-J.Davis for 61 yards, TOUCHDOWN.",field_goal,0.0,1.0
2025_03_LA_PHI,3,2025-09-21,Sunday,PHI,LA,END GAME,,,
2025_03_LV_WAS,3,2025-09-21,Sunday,,,GAME,,,
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,8-D.Carlson kicks 61 yards from LV 35 to WAS 4. 1-D.Samuel to LV 27 for 69 yards (27-T.McCollum).,kickoff,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(14:50) (Shotgun) 73-T.Scott reported in as eligible. 36-C.Rodriguez right guard to LV 22 for 5 yards (99-T.Booker).,run,5.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(14:05) (Shotgun) 36-C.Rodriguez left end to LV 8 for 14 yards (20-I.Pola-Mao).,run,14.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(13:18) (Shotgun) 36-C.Rodriguez left guard to LV 4 for 4 yards (33-J.Adams; 11-J.Chinn).,run,4.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(12:37) (Shotgun) 36-C.Rodriguez left tackle to LV 2 for 2 yards (11-J.Chinn).,run,2.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(11:56) (No Huddle, Shotgun) 8-M.Mariota scrambles up the middle for 2 yards, TOUCHDOWN.",run,2.0,1.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"16-M.Gay extra point is GOOD, Center-69-T.Ott, Holder-10-T.Way.",extra_point,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,"16-M.Gay kicks 64 yards from WAS 35 to LV 1, out of bounds. PENALTY on WAS-16-M.Gay, Kickoff Out of Bounds, placed at LV 40.",kickoff,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(11:51) 7-G.Smith pass deep right to 16-J.Meyers pushed ob at WAS 15 for 45 yards (0-M.Sainristil).,pass,45.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(11:10) 2-A.Jeanty left guard to WAS 14 for 1 yard (92-D.Armstrong).,run,1.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(10:35) (Shotgun) 2-A.Jeanty up the middle to WAS 14 for no gain (94-D.Payne).,run,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(9:54) (Shotgun) 7-G.Smith pass incomplete short left to 89-B.Bowers (3-W.Harris).,pass,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,"(9:49) (Field Goal formation) PENALTY on LV, Delay of Game, 5 yards, enforced at WAS 14 - No Play.",no_play,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,"(9:49) 8-D.Carlson 37 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",field_goal,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,8-D.Carlson kicks 60 yards from LV 35 to WAS 5. 1-D.Samuel to WAS 29 for 24 yards (26-D.Porter).,kickoff,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(9:41) (Shotgun) 73-T.Scott reported in as eligible. 36-C.Rodriguez up the middle to WAS 33 for 4 yards (69-A.Butler).,run,4.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(9:00) (No Huddle, Shotgun) 8-M.Mariota pass short left to 17-T.McLaurin to WAS 42 for 9 yards (36-K.Kelly).",pass,9.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(8:40) (No Huddle, Shotgun) Direct snap to 1-D.Samuel. 1-D.Samuel right tackle to LV 49 for 9 yards (11-J.Chinn).",run,9.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(8:02) (No Huddle, Shotgun) 8-M.Mariota right end to LV 27 for 22 yards (99-T.Booker). FUMBLES (99-T.Booker), touched at LV 21, RECOVERED by LV-36-K.Kelly at LV 21. 36-K.Kelly to LV 24 for 3 yards (19-C.Moore).",run,22.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(7:49) 7-G.Smith sacked at LV 21 for -3 yards (92-D.Armstrong).,pass,-3.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(7:08) 2-A.Jeanty right guard to LV 22 for 1 yard (92-D.Armstrong; 54-B.Wagner).,run,1.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(6:22) (Shotgun) 7-G.Smith pass short middle to 89-B.Bowers to LV 28 for 6 yards (0-M.Sainristil; 4-F.Luvu).,pass,6.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,"(5:33) 6-A.Cole punts 55 yards to WAS 17, Center-50-J.Bobenmoyer. 83-J.Lane pushed ob at WAS 24 for 7 yards (87-M.Mayer).",punt,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(5:23) (Shotgun) 22-J.Croskey-Merritt left tackle to WAS 29 for 5 yards (45-D.White; 57-G.Pratt). PENALTY on WAS-72-J.Conerly, Offensive Holding, 10 yards, enforced at WAS 24 - No Play. Penalty on WAS-78-L.Tunsil, Offensive Holding, declined.",no_play,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(5:07) (Shotgun) 73-T.Scott reported in as eligible. 8-M.Mariota pass incomplete deep middle to 1-D.Samuel.,pass,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(5:01) (No Huddle, Shotgun) 8-M.Mariota pass short right to 1-D.Samuel to WAS 23 for 9 yards (30-D.Holmes; 20-I.Pola-Mao). PENALTY on LV-20-I.Pola-Mao, Unnecessary Roughness, 15 yards, enforced at WAS 23.",pass,9.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(4:39) (No Huddle, Shotgun) 8-M.Mariota pass short left to 1-D.Samuel to WAS 40 for 2 yards (9-T.Wilson).",pass,2.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(3:56) (No Huddle, Shotgun) 8-M.Mariota pass short left to 17-T.McLaurin to WAS 49 for 9 yards (36-K.Kelly).",pass,9.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(3:29) (No Huddle, Shotgun) 8-M.Mariota left end ran ob at LV 37 for 14 yards (36-K.Kelly).",run,14.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(2:51) (No Huddle, Shotgun) 8-M.Mariota pass short left to 19-C.Moore to LV 24 for 13 yards (20-I.Pola-Mao; 36-K.Kelly).",pass,13.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(2:15) (No Huddle, Shotgun) 8-M.Mariota pass incomplete short left.",pass,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,,,Timeout #1 by WAS at 02:09.,no_play,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(2:09) (Shotgun) 8-M.Mariota pass short right to 22-J.Croskey-Merritt to LV 19 for 5 yards (33-J.Adams; 98-M.Crosby).,pass,5.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(1:29) (No Huddle, Shotgun) 8-M.Mariota pass incomplete deep right to 83-J.Lane (22-E.Stokes).",pass,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(1:25) 16-M.Gay 37 yard field goal is No Good, Wide Right, Center-69-T.Ott, Holder-10-T.Way.",field_goal,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(1:22) (Shotgun) 2-A.Jeanty right tackle to LV 27 for no gain (97-E.Goldman; 54-B.Wagner).,run,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(:38) (Shotgun) 7-G.Smith pass incomplete short right to 87-M.Mayer [54-B.Wagner].,pass,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,(:34) (Shotgun) 7-G.Smith pass incomplete short right to 10-D.Thornton (23-T.Amos).,pass,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,LV,WAS,"(:27) 6-A.Cole punts 41 yards to WAS 32, Center-50-J.Bobenmoyer. 83-J.Lane to LV 43 for 25 yards (87-M.Mayer). LV-87-M.Mayer was injured during the play. PENALTY on WAS-6-N.Igbinoghene, Offensive Holding, 10 yards, enforced at WAS 38.",punt,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(:16) (Shotgun) 1-D.Samuel left tackle to WAS 32 for 4 yards (69-A.Butler).,run,4.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,END QUARTER 1,,,
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(15:00) (Shotgun) 8-M.Mariota pass short right to 86-Z.Ertz to LV 49 for 19 yards (11-J.Chinn).,pass,19.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(14:16) (No Huddle, Shotgun) 73-T.Scott reported in as eligible. 22-J.Croskey-Merritt right guard to LV 40 for 9 yards (45-D.White; 20-I.Pola-Mao).",run,9.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(13:30) (No Huddle, Shotgun) 22-J.Croskey-Merritt left guard to LV 31 for 9 yards (45-D.White; 98-M.Crosby).",run,9.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(12:49) (No Huddle, Shotgun) 22-J.Croskey-Merritt right end to LV 27 for 4 yards (52-E.Roberts).",run,4.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(12:11) (No Huddle, Shotgun) 8-M.Mariota scrambles right tackle to LV 20 for 7 yards (30-D.Holmes). PENALTY on WAS-71-A.Wylie, Offensive Holding, 10 yards, enforced at LV 27 - No Play.",no_play,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(11:40) (Shotgun) 36-C.Rodriguez right tackle to LV 33 for 4 yards (96-J.Laulu; 57-G.Pratt).,run,4.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,"(11:05) (No Huddle, Shotgun) PENALTY on WAS-17-T.McLaurin, False Start, 5 yards, enforced at LV 33 - No Play.",no_play,0.0,0.0
2025_03_LV_WAS,3,2025-09-21,Sunday,WAS,LV,(10:44) (Shotgun) 8-M.Mariota pass short left to 86-Z.Ertz to LV 28 for 10 yards (30-D.Holmes; 45-D.White).,pass,10.0,0.0
